signal_date,ticker,pattern,close,sma50,sma200,prev_high_close,volume,vol_avg20,entry_price,entry_band_low,entry_band_high,stop_pct,stop_price,pattern_family,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score_pre_stop_risk_penalty,signal_score,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,st_score,st_score_pre_model,markov_state_encoded
2023-11-30,SUNPHARMA.NS,A_breakout_40d,1225.85,1150.793,1057.3888,1204.1,4672807,1823137.75,1233.05,1220.7195,1245.3805,7.0,1146.7365,A,94.2,64.5,91.3,72.0,58.0,59.9,0.54,2.16,0,1.8063,6.5222,-0.8193,2.3149,1.8292,7.7078,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.1,74.1,0.1314,0.0839,0.0745,0.1411,87,continuous_power,False,1,74.1,2,0.0,,0.0,0.0,0.0,74.1,36.4,31.1,0|0|0|0|0
2023-11-30,TATACONSUM.NS,A_breakout_40d,940.75,900.882,817.5102,933.55,2982505,1416249.4,945.9,936.441,955.359,7.0,879.687,A,100.0,56.2,82.1,65.2,58.0,59.9,0.7,2.79,0,0.7713,4.4254,-0.166,1.0675,0.3004,4.2931,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.8,72.8,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,72.8,2,0.0,,0.0,0.0,0.0,72.8,52.3,31.2,0|0|0|0|0
2023-11-30,TITAN.NS,A_breakout_40d,3490.6001,3276.131,2911.0732,3442.3999,1480088,847379.9,3499.0,3464.01,3533.99,7.0,3254.07,A,100.0,61.2,74.9,71.4,58.0,59.9,0.64,2.57,0,1.4002,6.5464,0.0525,1.5332,1.2376,7.93,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.8,72.8,0.1477,0.0912,0.0745,0.1575,85,continuous_power,False,1,72.8,2,0.0,,0.0,0.0,0.0,72.8,40.9,31.1,0|0|0|0|0
2023-11-30,TRENT.NS,A_breakout_40d,2787.0,2248.312,1754.2915,2676.3999,2343154,924308.0,2787.0,2759.13,2814.87,7.0,2591.91,A,100.0,83.1,90.7,88.6,58.0,59.9,2.82,3.0,0,4.1324,23.9597,0.0,2.3713,1.9543,21.797,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.2,80.2,0.1477,0.0912,0.0745,0.1669,85,continuous_power,False,1,80.2,2,0.0,,0.0,0.0,0.0,80.2,13.6,13.8,0|0|0|0|0
2023-11-30,TVSMOTOR.NS,A_breakout_40d,1864.5,1609.224,1335.7315,1863.65,2171737,989027.3,1883.0,1864.17,1901.83,7.0,1751.19,A,100.0,50.4,83.9,83.3,58.0,59.9,2.25,3.0,0,0.0456,15.8633,-0.558,1.3454,0.936,14.1286,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.6,72.6,0.1314,0.0815,0.0745,0.1411,87,continuous_power,False,1,72.6,2,0.0,,0.0,0.0,0.0,72.6,31.9,31.1,0|0|0|0|0
2023-11-30,ULTRACEMCO.NS,A_breakout_40d,9003.6504,8454.331,8002.4153,8790.9502,1025481,245413.35,9103.7998,9012.7618,9194.8378,7.0,8466.5338,A,78.2,69.4,100.0,67.3,58.0,59.9,0.2,0.79,0,2.4195,6.4975,0.5016,1.8759,1.6454,9.6941,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.5,71.5,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,71.5,2,0.0,,0.0,0.0,0.0,71.5,48.3,31.2,0|0|0|0|0
2023-12-01,AXISBANK.NS,A_breakout_40d,1104.65,1010.301,941.5372,1074.25,14428758,7877649.15,1120.5,1109.295,1131.705,7.0,1042.065,A,86.5,72.6,76.6,74.2,58.0,59.9,0.41,1.63,1,2.8299,9.3387,0.1071,1.971,1.548,16.9056,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.7,71.7,0.1434,0.0815,0.0745,0.1575,86,continuous_power,False,1,71.7,2,0.0,,0.0,0.0,0.0,71.7,32.4,31.1,0|0|0|0|0
2023-12-01,BEL.NS,A_breakout_40d,147.45,138.135,119.9355,146.1,34466616,12529905.35,152.0,150.48,153.52,7.0,141.36,A,100.0,57.4,95.0,65.5,58.0,59.9,0.42,1.67,0,0.924,6.7434,1.4051,1.0301,1.9115,9.0457,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.6,73.6,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,73.6,2,0.0,,0.0,0.0,0.0,73.6,48.3,31.2,0|0|0|0|0
2023-12-01,GRASIM.NS,A_breakout_40d,2008.0656,1928.2349,1773.4656,1997.5074,932202,533109.0,2066.782,2046.1142,2087.4498,7.0,1922.1072,A,93.6,54.2,75.0,67.5,58.0,59.9,0.39,1.57,2,0.5286,4.1401,0.723,0.9817,1.063,5.3732,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.1,69.1,0.1329,0.0815,0.0745,0.1411,87,continuous_power,False,1,69.1,2,0.0,,0.0,0.0,0.0,69.1,40.9,31.1,0|0|0|0|0
2023-12-01,LT.NS,A_breakout_40d,3190.6499,3013.774,2544.882,3109.2,2112908,1406865.4,3285.0,3252.15,3317.85,7.0,3055.05,A,100.0,71.0,70.0,70.8,58.0,59.9,0.61,2.45,1,2.6196,5.8689,0.6674,1.8129,1.9812,10.5428,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.0,74.0,0.1678,0.1154,0.0745,0.1669,83,continuous_power,False,1,74.0,2,0.0,,0.0,0.0,0.0,74.0,18.1,13.8,0|0|0|0|0
2023-12-01,MAXHEALTH.NS,A_breakout_40d,652.35,584.065,538.839,635.8,2242286,1362721.45,658.5,651.915,665.085,7.0,612.405,A,92.0,70.8,72.9,69.2,58.0,59.9,0.47,1.87,1,2.603,11.6913,-1.1088,1.5843,1.9352,15.9753,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.1,72.1,0.1477,0.0912,0.0745,0.1575,85,continuous_power,False,1,72.1,2,0.0,,0.0,0.0,0.0,72.1,41.8,31.2,0|0|0|0|0
2023-12-01,NTPC.NS,A_breakout_40d,268.95,242.371,202.4875,261.3,29121320,10772991.05,276.0,273.24,278.76,7.0,256.68,A,100.0,73.4,94.1,79.6,58.0,59.9,0.92,3.0,1,2.9277,10.9663,0.4018,2.4325,1.9438,14.7952,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.4,78.4,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,78.4,2,0.0,,0.0,0.0,0.0,78.4,34.9,31.1,0|0|0|0|0
2023-12-01,TATAPOWER.NS,A_breakout_40d,276.0,254.929,227.0125,273.4,32159928,11907009.4,285.0,282.15,287.85,7.0,265.05,A,100.0,57.6,94.0,67.3,58.0,59.9,0.14,0.55,2,0.951,8.2654,0.7839,1.6113,1.6213,9.7315,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.4,72.4,0.1434,0.0912,0.0745,0.1628,86,continuous_power,False,1,72.4,2,0.0,,0.0,0.0,0.0,72.4,46.3,31.2,0|0|0|0|0
2023-12-04,ADANIENT.NS,A_breakout_40d,2531.2,2345.32,2212.137,2506.3501,5681516,2244015.6,2531.2,2505.888,2556.512,7.0,2354.016,A,80.1,57.9,90.6,68.7,58.0,59.9,-0.46,0.0,0,0.9915,7.9256,7.9253,1.2245,8.4896,16.4791,18.0,-0.0,-0.0,-0.0,-0.0,0.0,67.6,67.6,0.1314,0.0815,0.052,0.1411,87,continuous_power,False,1,67.6,2,0.0,,0.0,0.0,0.0,67.6,35.8,31.2,0|0|0|0|0
2023-12-04,ADANIGREEN.NS,A_breakout_40d,1123.75,954.359,916.4373,1052.8,5999345,1815989.45,1126.0,1114.74,1137.26,7.0,1047.18,A,70.7,100.0,100.0,76.4,58.0,59.9,0.61,2.43,1,6.7392,17.7492,13.0054,1.9597,14.8632,30.5707,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.0,78.0,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,78.0,2,0.0,,0.0,0.0,0.0,78.0,24.4,31.1,0|0|0|0|0
2023-12-04,ADANIPORTS.NS,A_breakout_40d,878.65,808.668,737.556,837.7,11064795,4645179.6,884.0,875.16,892.84,7.0,822.12,A,98.2,89.1,87.6,72.4,58.0,59.9,-0.07,0.0,1,4.8884,8.654,4.4938,1.1933,5.8488,17.2467,18.0,-0.0,-0.0,-0.0,-0.0,0.0,70.7,70.7,0.1477,0.1154,0.0745,0.1669,85,continuous_power,False,1,70.7,2,0.0,,0.0,0.0,0.0,70.7,24.4,31.1,0|0|0|0|0
2023-12-04,AMBUJACEM.NS,A_breakout_40d,474.55,427.298,416.216,445.6,13146040,2744792.85,475.0,470.25,479.75,7.0,441.75,A,63.3,100.0,100.0,78.9,58.0,59.9,0.03,0.13,0,6.4969,11.0583,4.0724,2.2877,6.1171,24.4154,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.2,74.2,0.1289,0.0815,0.0598,0.1353,87,continuous_power,False,1,74.2,2,0.0,,0.0,0.0,0.0,74.2,24.4,31.1,0|0|0|0|0
2023-12-04,APOLLOHOSP.NS,A_breakout_40d,5622.5498,5139.875,4840.4052,5591.1499,936113,515995.45,5610.0,5553.9,5666.1,7.0,5217.3,A,80.9,54.5,76.3,70.3,58.0,59.9,0.9,3.0,0,0.5616,9.3908,0.6233,0.7736,1.1327,8.9453,18.0,-0.0,-0.0,-0.0,-0.0,0.0,68.2,68.2,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,68.2,2,0.0,,0.0,0.0,0.0,68.2,36.9,31.1,0|0|0|0|0
2023-12-04,AXISBANK.NS,A_breakout_40d,1125.6,1012.318,942.8065,1104.65,14043213,8320110.7,1136.8,1125.432,1148.168,7.0,1057.224,A,86.9,65.2,73.8,76.9,58.0,59.9,0.59,2.37,2,1.8965,11.1904,1.4348,1.4377,2.6272,16.6589,18.0,-0.0,-0.0,-0.0,-0.0,0.0,70.8,70.8,0.1314,0.0815,0.0745,0.1411,87,continuous_power,False,1,70.8,2,0.0,,0.0,0.0,0.0,70.8,32.4,31.1,0|0|0|0|0
2023-12-04,BANKBEES.NS,A_breakout_40d,473.6,448.5628,441.3862,456.5,3667150,706107.1,474.01,469.2699,478.7501,7.0,440.8293,A,58.1,80.0,100.0,79.3,58.0,59.9,-0.24,0.0,0,3.7459,5.5816,0.7667,3.0716,2.9416,12.2984,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.1,69.1,0.1289,0.0815,0.052,0.1353,87,continuous_power,False,1,69.1,2,0.0,,0.0,0.0,0.0,69.1,34.9,31.1,0|0|0|0|0
2023-12-04,BEL.NS,A_breakout_40d,153.55,138.408,120.2228,147.45,51416976,14856502.4,153.7,152.163,155.237,7.0,142.941,A,100.0,83.1,100.0,72.8,58.0,59.9,0.68,2.72,1,4.137,10.9401,3.0858,1.4684,4.5588,18.6239,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.6,80.6,0.1314,0.1154,0.0815,0.1411,87,continuous_power,False,1,80.6,2,0.0,,0.0,0.0,0.0,80.6,37.3,31.2,0|0|0|0|0
2023-12-04,BPCL.NS,A_breakout_40d,230.75,184.2835,179.3312,219.0,41482794,15945471.2,235.025,232.6747,237.3752,7.0,218.5732,A,63.8,92.9,92.0,87.0,58.0,59.9,2.29,3.0,3,5.3653,25.2147,1.5982,1.8059,3.0949,28.588,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.0,75.0,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,75.0,2,0.0,,0.0,0.0,0.0,75.0,29.4,31.1,0|0|0|0|0
2023-12-04,COALINDIA.NS,A_breakout_40d,354.7,314.513,252.0087,350.6,22705896,14518181.55,355.7,352.143,359.257,7.0,330.801,A,100.0,59.4,71.3,71.0,58.0,59.9,2.21,3.0,0,1.1694,12.7775,1.2837,0.9003,1.6213,11.7304,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.4,72.4,0.1434,0.0912,0.0745,0.1575,86,continuous_power,False,1,72.4,2,0.0,,0.0,0.0,0.0,72.4,36.9,31.1,0|0|0|0|0
2023-12-04,EICHERMOT.NS,A_breakout_40d,4180.3501,3559.065,3390.5435,3896.8999,2824695,721665.35,4181.0,4139.19,4222.81,7.0,3888.33,A,74.9,100.0,100.0,81.3,58.0,59.9,1.54,3.0,1,7.2737,17.4564,1.5111,2.6983,3.6603,25.7673,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.5,79.5,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,79.5,2,0.0,,0.0,0.0,0.0,79.5,29.4,31.1,0|0|0|0|0
2023-12-04,GOLDBEES.NS,A_breakout_40d,53.72,50.9338,50.4774,53.29,7685812,4213112.85,53.1,52.569,53.631,7.0,49.383,A,54.5,56.5,76.5,75.9,58.0,59.9,0.6,2.4,0,0.8069,5.4702,1.9891,0.7323,4.454,5.778,18.0,-0.0,-0.0,-0.0,-0.0,0.0,62.9,62.9,0.1289,0.0788,0.0745,0.1353,87,continuous_power,False,1,62.9,2,0.0,,0.0,0.0,0.0,62.9,15.6,13.8,0|0|0|0|0
2023-12-04,GRASIM.NS,A_breakout_40d,2044.8193,1930.1374,1775.5393,2008.0656,1055783,569796.55,2049.7498,2029.2523,2070.2473,7.0,1906.2673,A,93.5,64.6,77.1,73.0,58.0,59.9,0.4,1.61,3,1.8303,5.9416,2.924,1.4001,3.8303,8.8738,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.6,71.6,0.1477,0.0912,0.0745,0.1644,85,continuous_power,False,1,71.6,2,0.0,,0.0,0.0,0.0,71.6,11.6,13.8,0|0|0|0|0
2023-12-04,ICICIBANK.NS,A_breakout_40d,991.2,938.732,928.2795,954.25,33131257,13805215.2,1002.5,992.475,1012.525,7.0,932.325,A,55.6,81.0,88.0,72.3,58.0,59.9,-0.45,0.0,0,3.8722,5.5892,1.7957,2.3616,3.7018,13.1766,18.0,-0.0,-0.0,-0.0,-0.0,0.0,67.0,67.0,0.1289,0.0815,0.052,0.1353,87,continuous_power,False,1,67.0,2,0.0,,0.0,0.0,0.0,67.0,31.9,31.1,0|0|0|0|0
2023-12-04,LT.NS,A_breakout_40d,3313.55,3021.648,2550.7955,3190.6499,3095974,1489083.8,3319.05,3285.8595,3352.2405,7.0,3086.7165,A,100.0,80.8,81.6,78.3,58.0,59.9,0.77,3.0,2,3.8519,9.6604,2.9571,1.9181,4.9114,17.1241,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.2,78.2,0.1477,0.1154,0.0745,0.1644,85,continuous_power,False,1,78.2,2,0.0,,0.0,0.0,0.0,78.2,9.1,13.8,0|0|0|0|0
2023-12-04,MAXHEALTH.NS,A_breakout_40d,691.4,586.405,540.1075,652.35,2292979,1438205.2,704.65,697.6035,711.6965,7.0,655.3245,A,92.9,97.9,71.9,76.4,58.0,59.9,0.9,3.0,2,5.9861,17.9049,0.9427,2.4236,2.7753,28.1563,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.9,78.9,0.1678,0.1154,0.0745,0.1669,83,continuous_power,False,1,78.9,2,0.0,,0.0,0.0,0.0,78.9,32.4,31.1,0|0|0|0|0
2023-12-04,NESTLEIND.NS,A_breakout_40d,1220.14,1183.5278,1092.3942,1219.665,1987840,1200642.0,1222.55,1210.3245,1234.7755,7.0,1136.9715,A,91.7,50.3,73.1,58.7,58.0,59.9,0.75,3.0,0,0.0389,3.0935,0.2071,1.3289,0.8357,2.2649,18.0,-0.0,-0.0,-0.0,-0.0,0.0,68.8,68.8,0.1289,0.0815,0.08,0.1353,87,continuous_power,False,1,68.8,2,0.0,,0.0,0.0,0.0,68.8,52.3,31.2,0|0|0|0|0
2023-12-04,NTPC.NS,A_breakout_40d,274.8,243.043,203.034,268.95,20464526,11493328.0,275.2,272.448,277.952,7.0,255.936,A,100.0,67.4,75.6,82.5,58.0,59.9,1.11,3.0,2,2.1751,13.0664,2.6213,0.9883,3.9053,16.8813,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.9,74.9,0.1477,0.0912,0.0745,0.1669,85,continuous_power,False,1,74.9,2,0.0,,0.0,0.0,0.0,74.9,9.1,13.8,0|0|0|0|0
2023-12-04,ONGC.NS,A_breakout_40d,202.05,189.09,169.8872,201.8,28615290,11160306.0,202.2,200.178,204.222,7.0,188.046,A,100.0,51.0,91.3,64.1,58.0,59.9,0.55,2.19,0,0.1239,6.8539,1.0023,2.0784,2.1884,8.5968,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.3,72.3,0.1289,0.0904,0.0745,0.1353,87,continuous_power,False,1,72.3,2,0.0,,0.0,0.0,0.0,72.3,48.3,31.2,0|0|0|0|0
2023-12-04,POWERGRID.NS,A_breakout_40d,212.9,204.274,185.4346,212.3,27914088,16221452.0,213.7,211.563,215.837,7.0,198.741,A,100.0,52.3,74.4,63.1,58.0,59.9,0.78,3.0,0,0.2826,4.2228,0.7136,0.64,1.5679,3.1767,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.1,71.1,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,71.1,2,0.0,,0.0,0.0,0.0,71.1,52.3,31.2,0|0|0|0|0
2023-12-04,SBILIFE.NS,A_breakout_40d,1454.0,1343.906,1248.5107,1435.25,2078827,1104364.85,1454.0,1439.46,1468.54,7.0,1352.22,A,88.2,60.5,77.6,66.4,58.0,59.9,0.51,2.05,1,1.3064,8.1921,1.1414,1.3541,1.6321,9.0005,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.9,69.9,0.1314,0.0815,0.0745,0.1353,87,continuous_power,False,1,69.9,2,0.0,,0.0,0.0,0.0,69.9,36.9,31.1,0|0|0|0|0
2023-12-04,SBIN.NS,A_breakout_40d,594.7,577.11,568.9047,594.25,26077882,13931255.3,595.05,589.0995,601.0005,7.0,553.3965,A,57.2,50.6,77.4,65.7,58.0,59.9,-0.42,0.0,0,0.0757,3.0479,2.8422,1.3264,3.481,6.8991,18.0,-0.0,-0.0,-0.0,-0.0,0.0,59.7,59.7,0.1289,0.0815,0.052,0.1353,87,continuous_power,False,1,59.7,2,0.0,,0.0,0.0,0.0,59.7,47.8,31.2,0|0|0|0|0
2023-12-04,SHRIRAMFIN.NS,A_breakout_40d,418.89,385.2938,325.6236,407.15,9360830,4863807.5,418.89,414.7011,423.0789,7.0,389.5677,A,100.0,73.1,78.5,67.7,58.0,59.9,0.49,1.98,0,2.8835,8.7196,1.0857,2.1845,2.5073,13.2172,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.0,75.0,0.1477,0.1154,0.0745,0.1669,85,continuous_power,False,1,75.0,2,0.0,,0.0,0.0,0.0,75.0,36.9,31.1,0|0|0|0|0
2023-12-04,TATAPOWER.NS,A_breakout_40d,281.55,255.249,227.3845,276.0,28890541,12860703.4,283.0,280.17,285.83,7.0,263.19,A,100.0,66.1,84.9,70.6,58.0,59.9,0.37,1.49,3,2.0109,10.3041,3.2609,1.0869,4.3245,13.5108,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.0,74.0,0.1477,0.1084,0.0745,0.1669,85,continuous_power,False,1,74.0,2,0.0,,0.0,0.0,0.0,74.0,28.4,31.1,0|0|0|0|0
2023-12-04,TATASTEEL.NS,A_breakout_40d,131.0,124.395,115.5203,130.0,41230928,26627142.3,131.0,129.69,132.31,7.0,121.83,A,88.4,56.2,71.0,72.1,58.0,59.9,-0.15,0.0,0,0.7692,5.3097,1.6923,1.048,2.4574,7.8224,18.0,-0.0,-0.0,-0.0,-0.0,0.0,62.1,62.1,0.1434,0.0815,0.052,0.1575,86,continuous_power,False,1,62.1,2,0.0,,0.0,0.0,0.0,62.1,35.9,31.1,0|0|0|0|0
2023-12-04,ULTRACEMCO.NS,A_breakout_40d,9317.75,8474.236,8022.5625,9033.8496,473570,266251.4,9321.0,9227.79,9414.21,7.0,8668.53,A,78.2,75.1,75.6,74.8,58.0,59.9,0.37,1.48,1,3.1426,9.9539,1.2857,1.6474,2.9504,15.2608,18.0,-0.0,-0.0,-0.0,-0.0,0.0,70.3,70.3,0.1314,0.0815,0.0602,0.1411,87,continuous_power,False,1,70.3,2,0.0,,0.0,0.0,0.0,70.3,34.9,31.1,0|0|0|0|0
2023-12-05,ADANIENT.NS,A_breakout_40d,2959.3501,2355.101,2217.3053,2531.2,22879079,3295304.55,3080.0,3049.2,3110.8,7.0,2864.4,A,81.1,100.0,100.0,81.8,58.0,59.9,0.05,0.19,1,16.9149,25.657,0.0,3.9722,8.677,58.8626,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.0,78.0,0.1477,0.0912,0.0598,0.1669,85,continuous_power,False,1,78.0,2,0.0,,0.0,0.0,0.0,78.0,43.8,31.2,0|0|0|0|0
2023-12-05,ADANIGREEN.NS,A_breakout_40d,1348.5,961.15,919.368,1123.75,16961888,2649737.35,1474.5,1459.755,1489.245,7.0,1371.285,A,72.7,100.0,100.0,86.7,58.0,59.9,1.22,3.0,1,20.0,40.3007,0.2002,3.9641,12.9399,75.2056,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.3,79.3,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,79.3,2,0.0,,0.0,0.0,0.0,79.3,43.8,31.2,0|0|0|0|0
2023-12-05,ADANIPORTS.NS,A_breakout_40d,1013.1,812.569,739.71,878.65,46564412,6757861.95,1045.0,1034.55,1055.45,7.0,971.85,A,99.2,100.0,100.0,85.7,58.0,59.9,0.46,1.84,1,15.3019,24.6786,0.6089,4.8481,7.738,51.9288,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.3,83.3,0.1678,0.1154,0.0745,0.2037,83,continuous_power,False,1,83.3,2,0.0,,0.0,0.0,0.0,83.3,43.8,31.2,0|0|0|0|0
2023-12-05,ADANIPOWER.NS,A_breakout_40d,107.63,75.687,55.6699,92.94,296481860,103114008.75,109.0,107.91,110.09,7.0,101.37,A,100.0,100.0,97.5,83.5,58.0,59.9,2.33,3.0,0,15.8059,42.2041,-0.3658,3.3102,11.2828,63.1816,18.0,-0.0,-0.0,-0.0,-0.0,0.0,84.3,84.3,0.1477,0.1154,0.0745,0.1669,85,continuous_power,False,1,84.3,2,0.0,,0.0,0.0,0.0,84.3,43.8,31.2,0|0|0|0|0
2023-12-05,AMBUJACEM.NS,A_breakout_40d,509.05,428.916,416.9722,474.55,22838581,3807753.95,515.0,509.85,520.15,7.0,478.95,A,64.3,100.0,100.0,85.3,58.0,59.9,0.48,1.9,1,7.27,18.6829,0.0948,3.1538,6.0007,35.6171,18.0,-0.0,-0.0,-0.0,-0.0,0.0,76.4,76.4,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,76.4,2,0.0,,0.0,0.0,0.0,76.4,43.8,31.2,0|0|0|0|0
2023-12-05,AXISBANK.NS,A_breakout_40d,1132.45,1014.421,944.1302,1125.6,15804808,8896948.7,1135.1,1123.749,1146.451,7.0,1055.643,A,87.2,54.9,75.5,77.8,58.0,59.9,0.76,3.0,3,0.6086,11.6351,0.995,1.1189,2.4248,14.9274,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.7,69.7,0.1314,0.0815,0.0745,0.1353,87,continuous_power,False,1,69.7,2,0.0,,0.0,0.0,0.0,69.7,34.9,31.1,0|0|0|0|0
2023-12-05,BANKBEES.NS,A_breakout_40d,478.76,448.8844,441.6788,473.6,2465859,820318.8,482.0,477.18,486.82,7.0,448.26,A,58.2,58.7,100.0,81.6,58.0,59.9,-0.1,0.0,1,1.0895,6.6555,0.0866,2.0796,3.153,11.1166,18.0,-0.0,-0.0,-0.0,-0.0,0.0,64.9,64.9,0.1289,0.0815,0.0414,0.1353,87,continuous_power,False,1,64.9,2,0.0,,0.0,0.0,0.0,64.9,34.9,31.1,0|0|0|0|0
2023-12-05,BPCL.NS,A_breakout_40d,236.1,185.48,179.6775,230.75,38376064,17582879.4,240.5,238.095,242.905,7.0,223.665,A,66.1,68.5,83.7,88.4,58.0,59.9,2.52,3.0,3,2.3185,27.2914,1.8527,0.9374,3.5355,26.8343,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.6,69.6,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,69.6,2,0.0,,0.0,0.0,0.0,69.6,27.9,31.1,0|0|0|0|0
2023-12-05,ICICIBANK.NS,A_breakout_40d,1013.45,939.258,929.0428,991.2,31378461,15016790.2,1014.0,1003.86,1024.14,7.0,943.02,A,55.5,68.0,81.8,76.6,58.0,59.9,-0.26,0.0,1,2.2448,7.899,1.14,1.3545,3.7047,15.4129,18.0,-0.0,-0.0,-0.0,-0.0,0.0,63.7,63.7,0.1289,0.0815,0.0414,0.1353,87,continuous_power,False,1,63.7,2,0.0,,0.0,0.0,0.0,63.7,34.9,31.1,0|0|0|0|0
2023-12-05,NTPC.NS,A_breakout_40d,285.45,243.917,203.6313,274.8,18883076,12096224.5,288.0,285.12,290.88,7.0,267.84,A,100.0,81.0,71.2,86.4,58.0,59.9,1.28,3.0,3,3.8756,17.0275,0.1456,2.2038,3.1843,23.5848,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.2,77.2,0.1678,0.1084,0.0745,0.2037,83,continuous_power,False,1,77.2,2,0.0,,0.0,0.0,0.0,77.2,8.4,8.3,0|0|0|0|0
2023-12-05,POWERGRID.NS,A_breakout_40d,222.3,204.627,185.7479,212.9,40709207,17822711.6,226.0,223.74,228.26,7.0,210.18,A,100.0,85.3,85.7,75.1,58.0,59.9,0.77,3.0,1,4.4152,8.6367,0.3758,2.7391,2.6144,14.6823,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.6,79.6,0.1477,0.1154,0.0745,0.1628,85,continuous_power,False,1,79.6,2,0.0,,0.0,0.0,0.0,79.6,16.1,13.8,0|0|0|0|0
2023-12-05,SBILIFE.NS,A_breakout_40d,1460.95,1346.221,1249.9132,1454.0,1932719,1166492.65,1462.0,1447.38,1476.62,7.0,1359.66,A,88.5,53.8,73.1,67.4,58.0,59.9,0.59,2.34,2,0.478,8.5223,0.0,0.913,1.0469,7.6765,18.0,-0.0,-0.0,-0.0,-0.0,0.0,68.4,68.4,0.1314,0.0815,0.0745,0.1353,87,continuous_power,False,1,68.4,2,0.0,,0.0,0.0,0.0,68.4,40.9,31.1,0|0|0|0|0
2023-12-05,SBIN.NS,A_breakout_40d,608.25,577.253,569.192,594.7,36430152,15184194.35,614.0,607.86,620.14,7.0,571.02,A,57.1,68.2,88.0,71.2,58.0,59.9,-0.31,0.0,1,2.2785,5.3697,0.0588,1.748,3.0248,12.859,18.0,-0.0,-0.0,-0.0,-0.0,0.0,64.8,64.8,0.1289,0.0815,0.052,0.1353,87,continuous_power,False,1,64.8,2,0.0,,0.0,0.0,0.0,64.8,48.3,31.2,0|0|0|0|0
